,University,University Latitude,University Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1398,Swarthmore College,39.9026727,-75.35263152787849,Swarthmore CO-OP,39.90237219999999,-75.34892529999999,Grocery Store
1399,Swarthmore College,39.9026727,-75.35263152787849,Lang Performing Arts Center,39.90547494818137,-75.35539647287439,Performing Arts Venue
1400,Swarthmore College,39.9026727,-75.35263152787849,Hobbs,39.90220432522967,-75.35015983264393,Coffee Shop
1401,Swarthmore College,39.9026727,-75.35263152787849,Bamboo Bistro,39.90217340600573,-75.34851399912674,Chinese Restaurant
1402,Swarthmore College,39.9026727,-75.35263152787849,Renato Pizza,39.90185,-75.34994,Pizza Place
1403,Swarthmore College,39.9026727,-75.35263152787849,Vicky's Place,39.90197572561062,-75.34947175588688,Breakfast Spot
1404,Swarthmore College,39.9026727,-75.35263152787849,Baskin-Robbins,39.90205300453884,-75.35025454658614,Ice Cream Shop
1405,Swarthmore College,39.9026727,-75.35263152787849,PNC Bank,39.90123,-75.35029,Bank
1406,Swarthmore College,39.9026727,-75.35263152787849,SEPTA Swarthmore Station,39.90227411984961,-75.35082250482206,Train Station
1407,Swarthmore College,39.9026727,-75.35263152787849,Broad Table Tavern,39.90165767970982,-75.35117333013221,New American Restaurant
1408,Swarthmore College,39.9026727,-75.35263152787849,Dunkin' / Baskin-Robbins,39.902042307523985,-75.35022476380635,Donut Shop
1409,Swarthmore College,39.9026727,-75.35263152787849,Broad Table Tavern,39.901322,-75.351144,American Restaurant
1410,Swarthmore College,39.9026727,-75.35263152787849,The Inn at Swarthmore,39.901863,-75.35302,Gastropub
1411,Swarthmore College,39.9026727,-75.35263152787849,Swarthmore Campus & Community Store,39.901857,-75.351044,Souvenir Shop
1412,Swarthmore College,39.9026727,-75.35263152787849,Mullan Center,39.90413284301758,-75.35460662841797,Gym
1413,Swarthmore College,39.9026727,-75.35263152787849,SEPTA 109 Bus Stop at Swarthmore - To 69th St,39.90093231201172,-75.35069274902344,Bus Station
1414,Swarthmore College,39.9026727,-75.35263152787849,Essie Mae's,39.90437008477126,-75.35489099315548,Snack Place
1415,Swarthmore College,39.9026727,-75.35263152787849,Warehouse 3,39.901553,-75.34954,Antique Shop
1416,Swarthmore College,39.9026727,-75.35263152787849,Faulkner Tennis Court,39.90288329028559,-75.3560403545996,Tennis Court
1417,Swarthmore College,39.9026727,-75.35263152787849,Food Truckathon,39.901602266800296,-75.34936229829405,Food Truck
1418,Swarthmore College,39.9026727,-75.35263152787849,Finely A Knitting Party,39.90157852204026,-75.34931105888079,Arts & Crafts Store
1419,Swarthmore College,39.9026727,-75.35263152787849,Pizza Wagon,39.902034061102285,-75.34897515563456,Food Truck
1420,Swarthmore College,39.9026727,-75.35263152787849,Schmear It Food Truck,39.90164458077036,-75.34900362204003,Food Truck
1421,Swarthmore College,39.9026727,-75.35263152787849,Swarthmore Farmers' Market,39.90164599444768,-75.34888975638636,Market
1422,Swarthmore College,39.9026727,-75.35263152787849,Swarthmore Farmers Market,39.90178383345125,-75.34878727722544,Farmers Market
1423,Swarthmore College,39.9026727,-75.35263152787849,Crum Woods,39.902937584119535,-75.35721311180595,Trail
1424,Swarthmore College,39.9026727,-75.35263152787849,Theater at Swarthmore United Methodist Church,39.901298,-75.347899,Theater
1425,Swarthmore College,39.9026727,-75.35263152787849,Cunningham Field Tennis Courts,39.90592765624402,-75.34902639516058,Tennis Court
1426,Swarthmore College,39.9026727,-75.35263152787849,stuff spot,39.903198632254956,-75.35939350535641,Trail
1427,Swarthmore College,39.9026727,-75.35263152787849,Ron's Overhead Door LLC,39.90159606933594,-75.34597778320312,Home Service
1428,Swarthmore College,39.9026727,-75.35263152787849,Swarthmore College Trail,39.89698085034385,-75.35345000939904,Trail
1429,University of California - Berkeley,37.87094645,-122.26639872292525,Cinnaholic,37.87030423,-122.26608414,Bakery
1430,University of California - Berkeley,37.87094645,-122.26639872292525,BAMPFA,37.870855860607655,-122.26645487650806,Art Museum
1431,University of California - Berkeley,37.87094645,-122.26639872292525,Jupiter,37.86980570892613,-122.26778247281766,Brewery
1432,University of California - Berkeley,37.87094645,-122.26639872292525,Blue Bottle Coffee,37.87207555983128,-122.26779252290726,Coffee Shop
1433,University of California - Berkeley,37.87094645,-122.26639872292525,Ippuku,37.870410117169705,-122.26709654563123,Japanese Restaurant
1434,University of California - Berkeley,37.87094645,-122.26639872292525,Brazil Fresh Squeeze Cafe,37.87247654096307,-122.2668109422458,Brazilian Restaurant
1435,University of California - Berkeley,37.87094645,-122.26639872292525,Berkeley Repertory Theatre,37.87116145959776,-122.2693159414279,Theater
1436,University of California - Berkeley,37.87094645,-122.26639872292525,Imm Thai Street Food,37.872006097358636,-122.26909000849432,Thai Restaurant
1437,University of California - Berkeley,37.87094645,-122.26639872292525,Freight & Salvage Coffeehouse,37.87102468588369,-122.26955080849645,Music Venue
1438,University of California - Berkeley,37.87094645,-122.26639872292525,Half Price Books,37.8712667,-122.2685069,Bookstore
1439,University of California - Berkeley,37.87094645,-122.26639872292525,Babette,37.87076113087921,-122.26634386264713,Coffee Shop
1440,University of California - Berkeley,37.87094645,-122.26639872292525,Asha Tea House,37.872004505814445,-122.26885247704875,Tea Room
1441,University of California - Berkeley,37.87094645,-122.26639872292525,Comal,37.87156805669963,-122.2687740611176,Mexican Restaurant
1442,University of California - Berkeley,37.87094645,-122.26639872292525,Fantastic Comics,37.871481135529564,-122.26842673224881,Comic Shop
1443,University of California - Berkeley,37.87094645,-122.26639872292525,Gather,37.869551018499585,-122.26610691484815,New American Restaurant
1444,University of California - Berkeley,37.87094645,-122.26639872292525,Yoga to the People,37.87153844221842,-122.26819684205859,Yoga Studio
1445,University of California - Berkeley,37.87094645,-122.26639872292525,Berkeley Social Club,37.871909197496784,-122.26950659259646,Asian Restaurant
1446,University of California - Berkeley,37.87094645,-122.26639872292525,East Bay Spice Company,37.870317410238904,-122.26599585632194,Indian Restaurant
1447,University of California - Berkeley,37.87094645,-122.26639872292525,Sliver Pizzeria,37.86975033798752,-122.26807412399529,Pizza Place
1448,University of California - Berkeley,37.87094645,-122.26639872292525,Lucky House Thai,37.87215986318931,-122.26731324777357,Thai Restaurant
1449,University of California - Berkeley,37.87094645,-122.26639872292525,UC Theatre,37.871630811640436,-122.26995441674805,Music Venue
1450,University of California - Berkeley,37.87094645,-122.26639872292525,Jazzschool,37.87103836551283,-122.2688348189163,Jazz Club
1451,University of California - Berkeley,37.87094645,-122.26639872292525,Cancun Taqueria,37.86952429364741,-122.26680573275917,Taco Place
1452,University of California - Berkeley,37.87094645,-122.26639872292525,Plátano Salvadoran Cuisine,37.87193310579251,-122.2697941258277,Latin American Restaurant
1453,University of California - Berkeley,37.87094645,-122.26639872292525,Aurora Theatre Company,37.87132426710845,-122.26902644971233,Theater
1454,University of California - Berkeley,37.87094645,-122.26639872292525,Angeline's Louisiana Kitchen,37.8682721365048,-122.26774285246863,Southern / Soul Food Restaurant
1455,University of California - Berkeley,37.87094645,-122.26639872292525,sweetgreen,37.8740006,-122.2688599,Salad Place
